# interpolation 
# x qspline integ deriv
1.395 0.162417 1.04613 -0.61171
1.396 0.16182 1.04644 -0.583212
1.397 0.161251 1.04674 -0.554242
1.398 0.160711 1.04705 -0.524799
1.399 0.160201 1.04736 -0.494884
1.4 0.159722 1.04767 -0.464497
1.401 0.159273 1.04798 -0.433637
1.402 0.158855 1.04829 -0.402305
1.403 0.158468 1.0486 -0.3705
1.404 0.158114 1.04891 -0.338223
1.405 0.157792 1.04922 -0.305474
1.406 0.157503 1.04953 -0.272252
1.407 0.157248 1.04983 -0.238557
1.408 0.157026 1.05014 -0.204391
1.409 0.156839 1.05045 -0.169751
1.41 0.156687 1.05076 -0.13464
1.411 0.15657 1.05107 -0.0990559
1.412 0.156489 1.05138 -0.0629995
1.413 0.156444 1.05169 -0.0264706
1.414 0.156433 1.05195 -0.0107576
1.415 0.156403 1.05211 -0.0484185
1.416 0.156336 1.05227 -0.0855951
1.417 0.156232 1.05242 -0.122287
1.418 0.156092 1.05258 -0.158495
1.419 0.155915 1.05274 -0.194219
1.42 0.155704 1.05289 -0.229458
1.421 0.155457 1.05305 -0.264213
1.422 0.155175 1.05321 -0.298483
1.423 0.15486 1.05336 -0.332269
1.424 0.154511 1.05352 -0.365571
1.425 0.154129 1.05368 -0.398389
1.426 0.153714 1.05383 -0.430722
1.427 0.153268 1.05399 -0.462571
1.428 0.152789 1.05414 -0.493935
1.429 0.15228 1.0543 -0.524815
1.43 0.15174 1.05446 -0.555211
1.431 0.15117 1.05461 -0.585122
1.432 0.15057 1.05477 -0.614549
1.433 0.149941 1.05493 -0.643492
1.434 0.149283 1.05508 -0.67195
1.435 0.148597 1.05524 -0.699924
1.436 0.147883 1.0554 -0.727414
1.437 0.147142 1.05555 -0.754419
1.438 0.146375 1.05571 -0.78094
1.439 0.145581 1.05587 -0.806977
1.44 0.144761 1.05602 -0.832529
1.441 0.143916 1.05618 -0.857597
1.442 0.143046 1.05633 -0.882181
1.443 0.142152 1.05649 -0.90628
1.444 0.141233 1.05665 -0.929895
1.445 0.140292 1.0568 -0.953026
1.446 0.139327 1.05696 -0.975672
1.447 0.138341 1.05712 -0.997834
1.448 0.137332 1.05727 -1.01951
1.449 0.136302 1.05743 -1.0407
1.45 0.135251 1.05759 -1.06141
1.451 0.134179 1.05774 -1.08164
1.452 0.133088 1.0579 -1.10138
1.453 0.131977 1.05806 -1.12063
1.454 0.130847 1.05821 -1.13941
1.455 0.129698 1.05837 -1.15769
1.456 0.128531 1.05852 -1.1755
1.457 0.127347 1.05868 -1.19281
1.458 0.126146 1.05884 -1.20965
1.459 0.124928 1.05899 -1.226
1.46 0.123694 1.05915 -1.24186
1.461 0.122444 1.05931 -1.25724
1.462 0.12118 1.05946 -1.27214
1.463 0.1199 1.05962 -1.28655
1.464 0.118607 1.05978 -1.30048
1.465 0.117299 1.05993 -1.31393
1.466 0.115979 1.06009 -1.32688
1.467 0.114646 1.06025 -1.33936
1.468 0.1133 1.0604 -1.35135
1.469 0.111943 1.06056 -1.36286
1.47 0.110575 1.06071 -1.37388
1.471 0.109196 1.06087 -1.38442
1.472 0.107806 1.06103 -1.39447
1.473 0.106407 1.06118 -1.40404
1.474 0.104998 1.06134 -1.41312
1.475 0.103581 1.0615 -1.42172
1.476 0.102155 1.06165 -1.42984
1.477 0.100721 1.06181 -1.43747
1.478 0.0992803 1.06197 -1.44462
1.479 0.0978323 1.06212 -1.45128
1.48 0.0963779 1.06228 -1.45746
1.481 0.0949175 1.06244 -1.46315
1.482 0.0934517 1.06259 -1.46836
1.483 0.0919809 1.06275 -1.47309
1.484 0.0905057 1.0629 -1.47733
1.485 0.0890264 1.06306 -1.48109
1.486 0.0875437 1.06322 -1.48436
1.487 0.0860579 1.06337 -1.48715
1.488 0.0845695 1.06353 -1.48945
1.489 0.0830791 1.06369 -1.49127
1.49 0.0815872 1.06384 -1.49261
1.491 0.0800941 1.064 -1.49346
1.492 0.0786004 1.06416 -1.49382
1.493 0.0771066 1.06431 -1.49371
1.494 0.0756132 1.06447 -1.4931
1.495 0.0741206 1.06463 -1.49202
1.496 0.0726293 1.06478 -1.49045
1.497 0.0711398 1.06494 -1.48839
1.498 0.0696527 1.06509 -1.48585
1.499 0.0681683 1.06525 -1.48283
1.5 0.0666872 1.06541 -1.47932
1.501 0.0652098 1.06556 -1.47533
1.502 0.0637367 1.06572 -1.47085
1.503 0.0622683 1.06588 -1.46589
1.504 0.0608051 1.06603 -1.46044
1.505 0.0593476 1.06619 -1.45451
1.506 0.0578962 1.06635 -1.4481
1.507 0.0564515 1.0665 -1.4412
1.508 0.055014 1.06666 -1.43381
1.509 0.0535841 1.06682 -1.42595
1.51 0.0521623 1.06697 -1.4176
1.511 0.050749 1.06713 -1.40876
1.512 0.0493449 1.06729 -1.39944
1.513 0.0479503 1.06744 -1.38963
1.514 0.0465658 1.0676 -1.37935
1.515 0.0451918 1.06775 -1.36857
1.516 0.0438288 1.06791 -1.35731
1.517 0.0424773 1.06807 -1.34557
1.518 0.0411378 1.06822 -1.33335
1.519 0.0398108 1.06838 -1.32063
1.52 0.0384967 1.06854 -1.30744
1.521 0.0371961 1.06869 -1.29376
1.522 0.0359094 1.06885 -1.2796
1.523 0.0346371 1.06901 -1.26495
1.524 0.0333796 1.06916 -1.24981
1.525 0.0321376 1.06932 -1.2342
1.526 0.0309114 1.06948 -1.2181
1.527 0.0297016 1.06963 -1.20151
1.528 0.0285085 1.06979 -1.18444
1.529 0.0273328 1.06994 -1.16689
1.53 0.0261749 1.0701 -1.14885
1.531 0.0250353 1.07026 -1.13032
1.532 0.0239144 1.07041 -1.11132
1.533 0.0228128 1.07057 -1.09183
1.534 0.0217309 1.07073 -1.07185
1.535 0.0206693 1.07088 -1.05139
1.536 0.0196283 1.07104 -1.03044
1.537 0.0186086 1.0712 -1.00902
1.538 0.0176105 1.07135 -0.987102
1.539 0.0166345 1.07151 -0.964704
1.54 0.0156812 1.07167 -0.941822
1.541 0.014751 1.07182 -0.918456
1.542 0.0138445 1.07198 -0.894605
1.543 0.012962 1.07213 -0.87027
1.544 0.0121041 1.07229 -0.84545
1.545 0.0112712 1.07245 -0.820146
1.546 0.010464 1.0726 -0.794358
1.547 0.00968269 1.07276 -0.768086
1.548 0.00892794 1.07292 -0.741329
1.549 0.00820019 1.07307 -0.714088
1.55 0.00749993 1.07323 -0.686362
1.551 0.00682763 1.07339 -0.658152
1.552 0.00618378 1.07354 -0.629458
1.553 0.00556888 1.0737 -0.600279
1.554 0.00498339 1.07386 -0.570617
1.555 0.0044278 1.07401 -0.540469
1.556 0.00390261 1.07417 -0.509838
1.557 0.00340829 1.07432 -0.478722
1.558 0.00294533 1.07448 -0.447121
1.559 0.00251421 1.07464 -0.415037
1.56 0.00211542 1.07479 -0.382468
1.561 0.00174943 1.07495 -0.349414
1.562 0.00141675 1.07511 -0.315877
1.563 0.00111784 1.07526 -0.281855
1.564 0.000853201 1.07542 -0.247348
1.565 0.000623307 1.07558 -0.212358
1.566 0.000428647 1.07573 -0.176883
1.567 0.000269704 1.07589 -0.140923
1.568 0.000146962 1.07605 -0.104479
1.569 6.09061e-05 1.0762 -0.0675514
1.57 1.20206e-05 1.07636 -0.0301389
1.571 -7.88327e-07 1.07648 -0.00773774
1.572 -2.74162e-05 1.07648 -0.0454372
1.573 -9.15013e-05 1.07648 -0.0826524
1.574 -0.000192559 1.07648 -0.119383
1.575 -0.000330106 1.07648 -0.15563
1.576 -0.000503657 1.07648 -0.191392
1.577 -0.000712728 1.07648 -0.226669
1.578 -0.000956835 1.07648 -0.261463
1.579 -0.00123549 1.07648 -0.295772
1.58 -0.00154822 1.07648 -0.329597
1.581 -0.00189452 1.07648 -0.362937
1.582 -0.00227393 1.07648 -0.395793
1.583 -0.00268595 1.07648 -0.428165
1.584 -0.0031301 1.07648 -0.460052
1.585 -0.00360589 1.07648 -0.491455
1.586 -0.00411285 1.07648 -0.522374
1.587 -0.00465048 1.07648 -0.552808
1.588 -0.0052183 1.07648 -0.582758
1.589 -0.00581583 1.07648 -0.612224
1.59 -0.00644259 1.07648 -0.641205
1.591 -0.00709808 1.07648 -0.669702
1.592 -0.00778183 1.07648 -0.697715
1.593 -0.00849335 1.07648 -0.725243
1.594 -0.00923215 1.07648 -0.752287
1.595 -0.00999776 1.07648 -0.778846
1.596 -0.0107897 1.07648 -0.804922
1.597 -0.0116074 1.07648 -0.830512
1.598 -0.0124505 1.07648 -0.855619
1.599 -0.0133185 1.07648 -0.880241
1.6 -0.0142109 1.07648 -0.904379
1.601 -0.0151271 1.07648 -0.928032
1.602 -0.0160668 1.07648 -0.951202
1.603 -0.0170294 1.07648 -0.973886
1.604 -0.0180144 1.07648 -0.996087
1.605 -0.0190214 1.07648 -1.0178
1.606 -0.0200498 1.07648 -1.03903
1.607 -0.0210993 1.07648 -1.05978
1.608 -0.0221692 1.07648 -1.08005
1.609 -0.0232592 1.07648 -1.09982
1.61 -0.0243687 1.07648 -1.11912
1.611 -0.0254973 1.07648 -1.13793
1.612 -0.0266444 1.07648 -1.15625
1.613 -0.0278096 1.07648 -1.1741
1.614 -0.0289924 1.07648 -1.19145
1.615 -0.0301924 1.07648 -1.20833
1.616 -0.0314089 1.07648 -1.22471
1.617 -0.0326416 1.07648 -1.24062
1.618 -0.03389 1.07648 -1.25604
1.619 -0.0351536 1.07648 -1.27097
1.62 -0.0364318 1.07648 -1.28542
1.621 -0.0377242 1.07648 -1.29939
1.622 -0.0390304 1.07648 -1.31287
1.623 -0.0403498 1.07648 -1.32587
1.624 -0.041682 1.07648 -1.33838
1.625 -0.0430264 1.07648 -1.35041
1.626 -0.0443827 1.07648 -1.36196
1.627 -0.0457502 1.07648 -1.37302
1.628 -0.0471285 1.07648 -1.38359
1.629 -0.0485172 1.07648 -1.39369
1.63 -0.0499157 1.07648 -1.40329
1.631 -0.0513236 1.07648 -1.41242
1.632 -0.0527404 1.07648 -1.42106
1.633 -0.0541656 1.07648 -1.42921
1.634 -0.0555987 1.07648 -1.43688
1.635 -0.0570392 1.07648 -1.44407
1.636 -0.0584866 1.07648 -1.45077
1.637 -0.0599406 1.07648 -1.45699
1.638 -0.0614005 1.07648 -1.46272
1.639 -0.0628658 1.07648 -1.46797
1.64 -0.0643362 1.07648 -1.47273
1.641 -0.0658111 1.07648 -1.47701
1.642 -0.0672901 1.07648 -1.48081
1.643 -0.0687726 1.07648 -1.48412
1.644 -0.0702582 1.07648 -1.48694
1.645 -0.0717463 1.07648 -1.48929
1.646 -0.0732366 1.07648 -1.49114
1.647 -0.0747284 1.07648 -1.49252
1.648 -0.0762214 1.07648 -1.49341
1.649 -0.0777151 1.07648 -1.49381
1.65 -0.0792089 1.07648 -1.49373
1.651 -0.0807024 1.07648 -1.49317
1.652 -0.0821951 1.07648 -1.49212
1.653 -0.0836865 1.07648 -1.49059
1.654 -0.0851761 1.07648 -1.48857
1.655 -0.0866635 1.07648 -1.48607
1.656 -0.0881481 1.07648 -1.48308
1.657 -0.0896295 1.07648 -1.47962
1.658 -0.0911071 1.07648 -1.47566
1.659 -0.0925806 1.07648 -1.47122
1.66 -0.0940494 1.07648 -1.4663
1.661 -0.0955131 1.07648 -1.46089
1.662 -0.0969711 1.07648 -1.455
1.663 -0.0984229 1.07648 -1.44863
1.664 -0.0998681 1.07648 -1.44177
1.665 -0.101306 1.07648 -1.43442
1.666 -0.102737 1.07648 -1.42659
1.667 -0.104159 1.07648 -1.41828
1.668 -0.105573 1.07648 -1.40948
1.669 -0.106978 1.07648 -1.4002
1.67 -0.108373 1.07648 -1.39043
1.671 -0.109759 1.07648 -1.38018
1.672 -0.111134 1.07648 -1.36945
1.673 -0.112498 1.07648 -1.35823
1.674 -0.11385 1.07648 -1.34652
1.675 -0.11519 1.07648 -1.33434
1.676 -0.116518 1.07648 -1.32166
1.677 -0.117834 1.07648 -1.30851
1.678 -0.119135 1.07648 -1.29487
1.679 -0.120423 1.07648 -1.28074
1.68 -0.121697 1.07648 -1.26613
1.681 -0.122955 1.07648 -1.25104
1.682 -0.124199 1.07648 -1.23546
1.683 -0.125426 1.07648 -1.2194
1.684 -0.126637 1.07648 -1.20285
1.685 -0.127832 1.07648 -1.18582
1.686 -0.129009 1.07648 -1.1683
1.687 -0.130168 1.07648 -1.1503
1.688 -0.131309 1.07648 -1.13182
1.689 -0.132431 1.07648 -1.11285
1.69 -0.133535 1.07648 -1.0934
1.691 -0.134618 1.07648 -1.07346
1.692 -0.135681 1.07648 -1.05304
1.693 -0.136724 1.07648 -1.03213
1.694 -0.137745 1.07648 -1.01074
1.695 -0.138745 1.07648 -0.988865
1.696 -0.139723 1.07648 -0.966506
1.697 -0.140678 1.07648 -0.943662
1.698 -0.14161 1.07648 -0.920334
1.699 -0.142519 1.07648 -0.896522
1.7 -0.143403 1.07648 -0.872225
1.701 -0.144263 1.07648 -0.847445
1.702 -0.145098 1.07648 -0.822179
1.703 -0.145907 1.07648 -0.79643
1.704 -0.146691 1.07648 -0.770196
1.705 -0.147447 1.07648 -0.743477
1.706 -0.148177 1.07648 -0.716275
1.707 -0.14888 1.07648 -0.688588
1.708 -0.149554 1.07648 -0.660416
1.709 -0.1502 1.07648 -0.631761
1.71 -0.150818 1.07648 -0.602621
1.711 -0.151406 1.07648 -0.572996
1.712 -0.151964 1.07648 -0.542888
1.713 -0.152491 1.07648 -0.512295
1.714 -0.152988 1.07648 -0.481217
1.715 -0.153453 1.07648 -0.449656
1.716 -0.153887 1.07648 -0.41761
1.717 -0.154288 1.07648 -0.385079
1.718 -0.154657 1.07648 -0.352064
1.719 -0.154992 1.07648 -0.318565
1.72 -0.155294 1.07648 -0.284582
1.721 -0.155561 1.07648 -0.250114
1.722 -0.155794 1.07648 -0.215162
1.723 -0.155992 1.07648 -0.179725
1.724 -0.156153 1.07648 -0.143804
1.725 -0.156279 1.07648 -0.107399
1.726 -0.156368 1.07648 -0.0705098
1.727 -0.15642 1.07648 -0.0331359
1.728 -0.156435 1.07646 -0.00459872
1.729 -0.156458 1.07631 -0.0414075
1.73 -0.156517 1.07615 -0.0777439
1.731 -0.156613 1.07599 -0.113608
1.732 -0.156744 1.07584 -0.148999
1.733 -0.156911 1.07568 -0.183919
1.734 -0.157112 1.07552 -0.218365
1.735 -0.157348 1.07537 -0.25234
1.736 -0.157617 1.07521 -0.285842
1.737 -0.157919 1.07506 -0.318871
1.738 -0.158254 1.0749 -0.351428
1.739 -0.158622 1.07474 -0.383513
1.74 -0.159021 1.07459 -0.415125
1.741 -0.159452 1.07443 -0.446265
1.742 -0.159913 1.07427 -0.476932
1.743 -0.160406 1.07412 -0.507127
1.744 -0.160928 1.07396 -0.53685
1.745 -0.161479 1.0738 -0.5661
1.746 -0.16206 1.07365 -0.594877
1.747 -0.162669 1.07349 -0.623183
1.748 -0.163306 1.07333 -0.651016
1.749 -0.163971 1.07318 -0.678376
1.75 -0.164662 1.07302 -0.705264
1.751 -0.165381 1.07287 -0.73168
1.752 -0.166126 1.07271 -0.757623
1.753 -0.166896 1.07255 -0.783094
1.754 -0.167692 1.0724 -0.808092
1.755 -0.168512 1.07224 -0.832618
1.756 -0.169357 1.07208 -0.856672
1.757 -0.170225 1.07193 -0.880253
1.758 -0.171117 1.07177 -0.903361
1.759 -0.172032 1.07161 -0.925998
1.76 -0.172969 1.07146 -0.948161
1.761 -0.173928 1.0713 -0.969853
1.762 -0.174908 1.07114 -0.991072
1.763 -0.17591 1.07099 -1.01182
1.764 -0.176932 1.07083 -1.03209
1.765 -0.177974 1.07068 -1.05189
1.766 -0.179036 1.07052 -1.07122
1.767 -0.180116 1.07036 -1.09008
1.768 -0.181216 1.07021 -1.10847
1.769 -0.182333 1.07005 -1.12638
1.77 -0.183468 1.06989 -1.14382
1.771 -0.184621 1.06974 -1.16078
1.772 -0.18579 1.06958 -1.17728
1.773 -0.186975 1.06942 -1.1933
1.774 -0.188176 1.06927 -1.20885
1.775 -0.189392 1.06911 -1.22393
1.776 -0.190624 1.06895 -1.23853
1.777 -0.191869 1.0688 -1.25267
1.778 -0.193129 1.06864 -1.26633
1.779 -0.194402 1.06849 -1.27952
1.78 -0.195688 1.06833 -1.29223
1.781 -0.196986 1.06817 -1.30447
1.782 -0.198297 1.06802 -1.31624
1.783 -0.199619 1.06786 -1.32754
1.784 -0.200952 1.0677 -1.33837
1.785 -0.202295 1.06755 -1.34872
1.786 -0.203649 1.06739 -1.3586
1.787 -0.205012 1.06723 -1.36801
1.788 -0.206385 1.06708 -1.37695
1.789 -0.207766 1.06692 -1.38541
1.79 -0.209155 1.06676 -1.3934
1.791 -0.210553 1.06661 -1.40092
1.792 -0.211957 1.06645 -1.40797
1.793 -0.213368 1.0663 -1.41454
1.794 -0.214786 1.06614 -1.42064
1.795 -0.216209 1.06598 -1.42627
1.796 -0.217638 1.06583 -1.43143
1.797 -0.219072 1.06567 -1.43611
1.798 -0.22051 1.06551 -1.44033
1.799 -0.221953 1.06536 -1.44407
1.8 -0.223398 1.0652 -1.44733
1.801 -0.224847 1.06504 -1.45013
1.802 -0.226298 1.06489 -1.45245
1.803 -0.227752 1.06473 -1.4543
1.804 -0.229207 1.06457 -1.45568
1.805 -0.230663 1.06442 -1.45658
1.806 -0.23212 1.06426 -1.45701
1.807 -0.233577 1.06411 -1.45698
1.808 -0.235034 1.06395 -1.45646
1.809 -0.23649 1.06379 -1.45548
1.81 -0.237945 1.06364 -1.45402
1.811 -0.239398 1.06348 -1.45209
1.812 -0.240849 1.06332 -1.44969
1.813 -0.242297 1.06317 -1.44682
1.814 -0.243742 1.06301 -1.44347
1.815 -0.245184 1.06285 -1.43965
1.816 -0.246621 1.0627 -1.43536
1.817 -0.248054 1.06254 -1.43059
1.818 -0.249482 1.06238 -1.42536
1.819 -0.250905 1.06223 -1.41965
1.82 -0.252321 1.06207 -1.41347
1.821 -0.253732 1.06191 -1.40681
1.822 -0.255135 1.06176 -1.39969
1.823 -0.256531 1.0616 -1.39209
1.824 -0.257919 1.06145 -1.38402
1.825 -0.259299 1.06129 -1.37548
1.826 -0.26067 1.06113 -1.36646
1.827 -0.262031 1.06098 -1.35697
1.828 -0.263383 1.06082 -1.34701
1.829 -0.264725 1.06066 -1.33658
1.83 -0.266056 1.06051 -1.32567
1.831 -0.267376 1.06035 -1.31429
1.832 -0.268685 1.06019 -1.30244
1.833 -0.269981 1.06004 -1.29012
1.834 -0.271265 1.05988 -1.27733
1.835 -0.272536 1.05972 -1.26406
1.836 -0.273793 1.05957 -1.25032
1.837 -0.275036 1.05941 -1.23611
1.838 -0.276265 1.05926 -1.22142
1.839 -0.277479 1.0591 -1.20627
1.84 -0.278677 1.05894 -1.19064
1.841 -0.27986 1.05879 -1.17453
1.842 -0.281026 1.05863 -1.15796
1.843 -0.282176 1.05847 -1.14091
1.844 -0.283308 1.05832 -1.12339
1.845 -0.284422 1.05816 -1.1054
1.846 -0.285519 1.058 -1.08694
1.847 -0.286596 1.05785 -1.068
1.848 -0.287654 1.05769 -1.04859
1.849 -0.288693 1.05753 -1.02871
1.85 -0.289712 1.05738 -1.00836
1.851 -0.29071 1.05722 -0.987531
1.852 -0.291687 1.05707 -0.966232
1.853 -0.292642 1.05691 -0.944461
1.854 -0.293575 1.05675 -0.922218
1.855 -0.294486 1.0566 -0.899502
1.856 -0.295374 1.05644 -0.876314
1.857 -0.296239 1.05628 -0.852653
1.858 -0.297079 1.05613 -0.82852
1.859 -0.297896 1.05597 -0.803914
1.86 -0.298687 1.05581 -0.778836
1.861 -0.299453 1.05566 -0.753286
1.862 -0.300193 1.0555 -0.727263
1.863 -0.300907 1.05534 -0.700768
1.864 -0.301595 1.05519 -0.6738
1.865 -0.302255 1.05503 -0.64636
1.866 -0.302887 1.05488 -0.618448
1.867 -0.303492 1.05472 -0.590063
1.868 -0.304067 1.05456 -0.561206
1.869 -0.304614 1.05441 -0.531876
1.87 -0.305131 1.05425 -0.502074
1.871 -0.305618 1.05409 -0.471799
1.872 -0.306074 1.05394 -0.441052
1.873 -0.3065 1.05378 -0.409833
1.874 -0.306894 1.05362 -0.378141
1.875 -0.307256 1.05347 -0.345977
1.876 -0.307586 1.05331 -0.31334
1.877 -0.307882 1.05315 -0.280231
1.878 -0.308146 1.053 -0.24665
1.879 -0.308376 1.05284 -0.212596
1.88 -0.308571 1.05269 -0.17807
1.881 -0.308732 1.05253 -0.143071
1.882 -0.308857 1.05237 -0.1076
1.883 -0.308947 1.05222 -0.0716562
1.884 -0.309 1.05206 -0.0352402
1.885 -0.309017 1.0519 -0.00156508
1.886 -0.309036 1.05159 -0.036574
1.887 -0.30909 1.05128 -0.0711342
1.888 -0.309178 1.05097 -0.105245
1.889 -0.3093 1.05066 -0.138908
1.89 -0.309456 1.05035 -0.172121
1.891 -0.309644 1.05004 -0.204886
1.892 -0.309866 1.04973 -0.237202
1.893 -0.310119 1.04942 -0.269069
1.894 -0.310404 1.04912 -0.300487
1.895 -0.31072 1.04881 -0.331456
1.896 -0.311066 1.0485 -0.361976
1.897 -0.311443 1.04819 -0.392048
1.898 -0.31185 1.04788 -0.421671
1.899 -0.312287 1.04757 -0.450844
1.9 -0.312752 1.04726 -0.479569
1.901 -0.313246 1.04695 -0.507845
1.902 -0.313767 1.04664 -0.535673
1.903 -0.314317 1.04633 -0.563051
1.904 -0.314893 1.04603 -0.589981
1.905 -0.315497 1.04572 -0.616461
1.906 -0.316126 1.04541 -0.642493
1.907 -0.316781 1.0451 -0.668076
1.908 -0.317462 1.04479 -0.69321
1.909 -0.318168 1.04448 -0.717895
1.91 -0.318898 1.04417 -0.742131
1.911 -0.319652 1.04386 -0.765919
1.912 -0.320429 1.04355 -0.789258
1.913 -0.32123 1.04324 -0.812147
1.914 -0.322054 1.04293 -0.834588
1.915 -0.322899 1.04263 -0.85658
1.916 -0.323767 1.04232 -0.878123
1.917 -0.324655 1.04201 -0.899218
1.918 -0.325565 1.0417 -0.919863
1.919 -0.326495 1.04139 -0.94006
1.92 -0.327445 1.04108 -0.959808
1.921 -0.328414 1.04077 -0.979107
1.922 -0.329403 1.04046 -0.997957
1.923 -0.33041 1.04015 -1.01636
1.924 -0.331435 1.03984 -1.03431
1.925 -0.332479 1.03954 -1.05181
1.926 -0.333539 1.03923 -1.06887
1.927 -0.334616 1.03892 -1.08547
1.928 -0.33571 1.03861 -1.10163
1.929 -0.336819 1.0383 -1.11734
1.93 -0.337944 1.03799 -1.1326
1.931 -0.339084 1.03768 -1.14741
1.932 -0.340239 1.03737 -1.16177
1.933 -0.341408 1.03706 -1.17568
1.934 -0.34259 1.03675 -1.18915
1.935 -0.343786 1.03645 -1.20216
1.936 -0.344994 1.03614 -1.21473
1.937 -0.346215 1.03583 -1.22684
1.938 -0.347448 1.03552 -1.23851
1.939 -0.348692 1.03521 -1.24973
1.94 -0.349947 1.0349 -1.2605
1.941 -0.351213 1.03459 -1.27082
1.942 -0.352489 1.03428 -1.2807
1.943 -0.353774 1.03397 -1.29012
1.944 -0.355069 1.03366 -1.2991
1.945 -0.356372 1.03336 -1.30762
1.946 -0.357684 1.03305 -1.3157
1.947 -0.359003 1.03274 -1.32333
1.948 -0.36033 1.03243 -1.33051
1.949 -0.361664 1.03212 -1.33724
1.95 -0.363005 1.03181 -1.34352
1.951 -0.364351 1.0315 -1.34935
1.952 -0.365703 1.03119 -1.35474
1.953 -0.36706 1.03088 -1.35967
1.954 -0.368422 1.03057 -1.36416
1.955 -0.369789 1.03027 -1.3682
1.956 -0.371159 1.02996 -1.37179
1.957 -0.372532 1.02965 -1.37493
1.958 -0.373908 1.02934 -1.37762
1.959 -0.375287 1.02903 -1.37986
1.96 -0.376668 1.02872 -1.38165
1.961 -0.37805 1.02841 -1.383
1.962 -0.379434 1.0281 -1.38389
1.963 -0.380818 1.02779 -1.38434
1.964 -0.382202 1.02748 -1.38434
1.965 -0.383586 1.02718 -1.38389
1.966 -0.38497 1.02687 -1.38299
1.967 -0.386352 1.02656 -1.38164
1.968 -0.387733 1.02625 -1.37984
1.969 -0.389112 1.02594 -1.37759
1.97 -0.390488 1.02563 -1.3749
1.971 -0.391861 1.02532 -1.37176
1.972 -0.393231 1.02501 -1.36816
1.973 -0.394598 1.0247 -1.36412
1.974 -0.39596 1.02439 -1.35963
1.975 -0.397317 1.02408 -1.35469
1.976 -0.398669 1.02378 -1.3493
1.977 -0.400015 1.02347 -1.34346
1.978 -0.401356 1.02316 -1.33718
1.979 -0.402689 1.02285 -1.33044
1.98 -0.404016 1.02254 -1.32326
1.981 -0.405336 1.02223 -1.31563
1.982 -0.406647 1.02192 -1.30755
1.983 -0.407951 1.02161 -1.29902
1.984 -0.409245 1.0213 -1.29004
1.985 -0.410531 1.02099 -1.28061
1.986 -0.411806 1.02069 -1.27073
1.987 -0.413072 1.02038 -1.26041
1.988 -0.414327 1.02007 -1.24963
1.989 -0.415571 1.01976 -1.23841
1.99 -0.416804 1.01945 -1.22673
1.991 -0.418024 1.01914 -1.21461
1.992 -0.419233 1.01883 -1.20204
1.993 -0.420428 1.01852 -1.18902
1.994 -0.421611 1.01821 -1.17556
1.995 -0.422779 1.0179 -1.16164
1.996 -0.423934 1.0176 -1.14727
1.997 -0.425074 1.01729 -1.13246
1.998 -0.426199 1.01698 -1.1172
1.999 -0.427308 1.01667 -1.10148
2 -0.428401 1.01636 -1.08532
2.001 -0.429478 1.01605 -1.06871
2.002 -0.430539 1.01574 -1.05165
2.003 -0.431582 1.01543 -1.03415
2.004 -0.432607 1.01512 -1.01619
2.005 -0.433614 1.01481 -0.997785
2.006 -0.434602 1.01451 -0.978931
2.007 -0.435572 1.0142 -0.959628
2.008 -0.436521 1.01389 -0.939876
2.009 -0.437451 1.01358 -0.919676
2.01 -0.438361 1.01327 -0.899026
2.011 -0.439249 1.01296 -0.877928
2.012 -0.440116 1.01265 -0.85638
2.013 -0.440962 1.01234 -0.834384
2.014 -0.441785 1.01203 -0.811939
2.015 -0.442585 1.01172 -0.789045
2.016 -0.443363 1.01142 -0.765703
2.017 -0.444117 1.01111 -0.741911
2.018 -0.444846 1.0108 -0.71767
2.019 -0.445552 1.01049 -0.692981
2.02 -0.446232 1.01018 -0.667843
2.021 -0.446887 1.00987 -0.642256
2.022 -0.447517 1.00956 -0.61622
2.023 -0.44812 1.00925 -0.589735
2.024 -0.448696 1.00894 -0.562802
2.025 -0.449245 1.00863 -0.535419
2.026 -0.449767 1.00833 -0.507588
2.027 -0.45026 1.00802 -0.479308
2.028 -0.450725 1.00771 -0.450579
2.029 -0.451161 1.0074 -0.421401
2.03 -0.451568 1.00709 -0.391774
2.031 -0.451945 1.00678 -0.361698
2.032 -0.452291 1.00647 -0.331174
2.033 -0.452607 1.00616 -0.3002
2.034 -0.452891 1.00585 -0.268778
2.035 -0.453144 1.00554 -0.236907
2.036 -0.453365 1.00523 -0.204587
2.037 -0.453553 1.00493 -0.171818
2.038 -0.453708 1.00462 -0.138601
2.039 -0.45383 1.00431 -0.104934
2.04 -0.453918 1.004 -0.0708188
2.041 -0.453972 1.00369 -0.0362546
2.042 -0.45399 1.00338 -0.00124151
2.043 -0.454006 1.00293 -0.0311962
2.044 -0.454053 1.00248 -0.0631244
2.045 -0.454132 1.00202 -0.0946383
2.046 -0.454242 1.00157 -0.125738
2.047 -0.454383 1.00112 -0.156423
2.048 -0.454555 1.00066 -0.186695
2.049 -0.454756 1.00021 -0.216552
2.05 -0.454988 0.999754 -0.245994
2.051 -0.455248 0.9993 -0.275023
2.052 -0.455537 0.998846 -0.303637
2.053 -0.455855 0.998392 -0.331837
2.054 -0.456201 0.997938 -0.359623
2.055 -0.456574 0.997484 -0.386994
2.056 -0.456975 0.99703 -0.413951
2.057 -0.457402 0.996576 -0.440494
2.058 -0.457856 0.996122 -0.466623
