# interpolation 
# x qspline integ deriv
1.389 0.175875 0.985451 -0.821046
1.39 0.175055 0.985601 -0.818253
1.391 0.174238 0.985751 -0.81546
1.392 0.173424 0.985899 -0.812667
1.393 0.172613 0.986047 -0.809874
1.394 0.171805 0.986193 -0.807081
1.395 0.170999 0.986338 -0.804288
1.396 0.170196 0.986481 -0.801495
1.397 0.169396 0.986624 -0.798702
1.398 0.168599 0.986765 -0.795909
1.399 0.167804 0.986905 -0.793116
1.4 0.167012 0.987044 -0.790323
1.401 0.166223 0.987182 -0.78753
1.402 0.165437 0.987318 -0.784738
1.403 0.164654 0.987454 -0.781945
1.404 0.163873 0.987588 -0.779152
1.405 0.163096 0.987721 -0.776359
1.406 0.162321 0.987852 -0.773566
1.407 0.161549 0.987983 -0.770773
1.408 0.160779 0.988112 -0.76798
1.409 0.160013 0.988241 -0.765187
1.41 0.159249 0.988368 -0.762394
1.411 0.158488 0.988493 -0.759601
1.412 0.15773 0.988618 -0.756808
1.413 0.156974 0.988741 -0.754015
1.414 0.156221 0.988873 -0.752893
1.415 0.155467 0.989029 -0.755998
1.416 0.154709 0.989184 -0.759104
1.417 0.153949 0.989339 -0.762209
1.418 0.153185 0.989492 -0.765314
1.419 0.152418 0.989645 -0.768419
1.42 0.151648 0.989797 -0.771524
1.421 0.150875 0.989949 -0.774629
1.422 0.150099 0.990099 -0.777735
1.423 0.149319 0.990249 -0.78084
1.424 0.148537 0.990398 -0.783945
1.425 0.147752 0.990546 -0.78705
1.426 0.146963 0.990694 -0.790155
1.427 0.146171 0.990841 -0.79326
1.428 0.145376 0.990987 -0.796366
1.429 0.144579 0.991132 -0.799471
1.43 0.143778 0.991277 -0.802576
1.431 0.142973 0.991421 -0.805681
1.432 0.142166 0.991564 -0.808786
1.433 0.141356 0.991706 -0.811891
1.434 0.140542 0.991847 -0.814997
1.435 0.139726 0.991988 -0.818102
1.436 0.138906 0.992128 -0.821207
1.437 0.138083 0.992268 -0.824312
1.438 0.137258 0.992406 -0.827417
1.439 0.136429 0.992544 -0.830522
1.44 0.135597 0.992681 -0.833628
1.441 0.134761 0.992817 -0.836733
1.442 0.133923 0.992953 -0.839838
1.443 0.133082 0.993088 -0.842943
1.444 0.132237 0.993222 -0.846048
1.445 0.13139 0.993355 -0.849153
1.446 0.130539 0.993487 -0.852259
1.447 0.129685 0.993619 -0.855364
1.448 0.128828 0.99375 -0.858469
1.449 0.127968 0.993881 -0.861574
1.45 0.127105 0.99401 -0.864679
1.451 0.126239 0.994139 -0.867784
1.452 0.125369 0.994267 -0.87089
1.453 0.124497 0.994394 -0.873995
1.454 0.123621 0.994521 -0.8771
1.455 0.122743 0.994646 -0.880205
1.456 0.121861 0.994771 -0.88331
1.457 0.120976 0.994896 -0.886415
1.458 0.120088 0.995019 -0.889521
1.459 0.119197 0.995142 -0.892626
1.46 0.118303 0.995264 -0.895731
1.461 0.117406 0.995385 -0.898836
1.462 0.116505 0.995506 -0.901941
1.463 0.115602 0.995625 -0.905046
1.464 0.114695 0.995744 -0.908152
1.465 0.113785 0.995863 -0.911257
1.466 0.112873 0.99598 -0.914362
1.467 0.111957 0.996097 -0.917467
1.468 0.111038 0.996213 -0.920572
1.469 0.110116 0.996328 -0.923677
1.47 0.10919 0.996443 -0.926783
1.471 0.108262 0.996556 -0.929888
1.472 0.107331 0.996669 -0.932993
1.473 0.106396 0.996782 -0.936098
1.474 0.105458 0.996893 -0.939203
1.475 0.104518 0.997004 -0.942308
1.476 0.103574 0.997114 -0.945414
1.477 0.102627 0.997223 -0.948519
1.478 0.101677 0.997331 -0.951624
1.479 0.100724 0.997439 -0.954729
1.48 0.0997673 0.997546 -0.957834
1.481 0.0988079 0.997652 -0.960939
1.482 0.0978454 0.997758 -0.964045
1.483 0.0968798 0.997863 -0.96715
1.484 0.0959111 0.997966 -0.970255
1.485 0.0949393 0.99807 -0.97336
1.486 0.0939644 0.998172 -0.976465
1.487 0.0929864 0.998274 -0.97957
1.488 0.0920052 0.998375 -0.982676
1.489 0.091021 0.998475 -0.985781
1.49 0.0900337 0.998574 -0.988886
1.491 0.0890432 0.998673 -0.991991
1.492 0.0880497 0.998771 -0.995096
1.493 0.0870531 0.998868 -0.998201
1.494 0.0860533 0.998965 -1.00131
1.495 0.0850504 0.99906 -1.00441
1.496 0.0840445 0.999155 -1.00752
1.497 0.0830354 0.999249 -1.01062
1.498 0.0820232 0.999343 -1.01373
1.499 0.081008 0.999436 -1.01683
1.5 0.0799896 0.999528 -1.01994
1.501 0.0789681 0.999619 -1.02304
1.502 0.0779435 0.999709 -1.02615
1.503 0.0769158 0.999799 -1.02925
1.504 0.075885 0.999888 -1.03236
1.505 0.0748511 0.999976 -1.03546
1.506 0.073814 1.00006 -1.03857
1.507 0.0727739 1.00015 -1.04167
1.508 0.0717307 1.00024 -1.04478
1.509 0.0706844 1.00032 -1.04788
1.51 0.0696349 1.00041 -1.05099
1.511 0.0685824 1.00049 -1.05409
1.512 0.0675267 1.00057 -1.0572
1.513 0.066468 1.00065 -1.0603
1.514 0.0654061 1.00074 -1.06341
1.515 0.0643412 1.00082 -1.06652
1.516 0.0632731 1.0009 -1.06962
1.517 0.0622019 1.00098 -1.07273
1.518 0.0611277 1.00105 -1.07583
1.519 0.0600503 1.00113 -1.07894
1.52 0.0589698 1.00121 -1.08204
1.521 0.0578862 1.00128 -1.08515
1.522 0.0567995 1.00136 -1.08825
1.523 0.0557097 1.00143 -1.09136
1.524 0.0546168 1.00151 -1.09446
1.525 0.0535208 1.00158 -1.09757
1.526 0.0524216 1.00165 -1.10067
1.527 0.0513194 1.00173 -1.10378
1.528 0.0502141 1.0018 -1.10688
1.529 0.0491057 1.00187 -1.10999
1.53 0.0479941 1.00194 -1.11309
1.531 0.0468795 1.002 -1.1162
1.532 0.0457617 1.00207 -1.1193
1.533 0.0446409 1.00214 -1.12241
1.534 0.0435169 1.00221 -1.12551
1.535 0.0423898 1.00227 -1.12862
1.536 0.0412597 1.00234 -1.13172
1.537 0.0401264 1.0024 -1.13483
1.538 0.03899 1.00246 -1.13793
1.539 0.0378505 1.00253 -1.14104
1.54 0.0367079 1.00259 -1.14414
1.541 0.0355622 1.00265 -1.14725
1.542 0.0344134 1.00271 -1.15035
1.543 0.0332615 1.00277 -1.15346
1.544 0.0321065 1.00283 -1.15656
1.545 0.0309484 1.00289 -1.15967
1.546 0.0297872 1.00294 -1.16278
1.547 0.0286228 1.003 -1.16588
1.548 0.0274554 1.00306 -1.16899
1.549 0.0262849 1.00311 -1.17209
1.55 0.0251112 1.00316 -1.1752
1.551 0.0239345 1.00322 -1.1783
1.552 0.0227546 1.00327 -1.18141
1.553 0.0215717 1.00332 -1.18451
1.554 0.0203856 1.00337 -1.18762
1.555 0.0191964 1.00343 -1.19072
1.556 0.0180042 1.00348 -1.19383
1.557 0.0168088 1.00352 -1.19693
1.558 0.0156103 1.00357 -1.20004
1.559 0.0144087 1.00362 -1.20314
1.56 0.013204 1.00367 -1.20625
1.561 0.0119962 1.00371 -1.20935
1.562 0.0107853 1.00376 -1.21246
1.563 0.0095713 1.0038 -1.21556
1.564 0.00835418 1.00385 -1.21867
1.565 0.00713396 1.00389 -1.22177
1.566 0.00591063 1.00393 -1.22488
1.567 0.0046842 1.00397 -1.22798
1.568 0.00345467 1.00401 -1.23109
1.569 0.00222203 1.00405 -1.23419
1.57 0.000986279 1.00409 -1.2373
1.571 -0.000252444 1.00412 -1.23914
1.572 -0.00149003 1.00412 -1.23603
1.573 -0.00272451 1.00412 -1.23293
1.574 -0.00395589 1.00412 -1.22982
1.575 -0.00518416 1.00411 -1.22672
1.576 -0.00640933 1.00411 -1.22361
1.577 -0.00763139 1.0041 -1.22051
1.578 -0.00885034 1.00409 -1.2174
1.579 -0.0100662 1.00408 -1.2143
1.58 -0.0112789 1.00407 -1.21119
1.581 -0.0124886 1.00406 -1.20809
1.582 -0.0136951 1.00405 -1.20498
1.583 -0.0148985 1.00403 -1.20188
1.584 -0.0160989 1.00402 -1.19877
1.585 -0.0172961 1.004 -1.19567
1.586 -0.0184902 1.00398 -1.19256
1.587 -0.0196812 1.00396 -1.18946
1.588 -0.0208691 1.00394 -1.18635
1.589 -0.0220539 1.00392 -1.18325
1.59 -0.0232356 1.0039 -1.18014
1.591 -0.0244142 1.00387 -1.17704
1.592 -0.0255897 1.00385 -1.17393
1.593 -0.0267621 1.00382 -1.17083
1.594 -0.0279313 1.00379 -1.16772
1.595 -0.0290975 1.00376 -1.16462
1.596 -0.0302606 1.00373 -1.16151
1.597 -0.0314205 1.0037 -1.15841
1.598 -0.0325774 1.00367 -1.1553
1.599 -0.0337311 1.00363 -1.15219
1.6 -0.0348818 1.0036 -1.14909
1.601 -0.0360293 1.00356 -1.14598
1.602 -0.0371737 1.00352 -1.14288
1.603 -0.0383151 1.00348 -1.13977
1.604 -0.0394533 1.00344 -1.13667
1.605 -0.0405884 1.0034 -1.13356
1.606 -0.0417204 1.00336 -1.13046
1.607 -0.0428493 1.00331 -1.12735
1.608 -0.0439751 1.00327 -1.12425
1.609 -0.0450978 1.00322 -1.12114
1.61 -0.0462174 1.00317 -1.11804
1.611 -0.0473339 1.00312 -1.11493
1.612 -0.0484473 1.00307 -1.11183
1.613 -0.0495575 1.00302 -1.10872
1.614 -0.0506647 1.00297 -1.10562
1.615 -0.0517688 1.00291 -1.10251
1.616 -0.0528697 1.00286 -1.09941
1.617 -0.0539676 1.0028 -1.0963
1.618 -0.0550623 1.00274 -1.0932
1.619 -0.056154 1.00268 -1.09009
1.62 -0.0572425 1.00262 -1.08699
1.621 -0.058328 1.00256 -1.08388
1.622 -0.0594103 1.0025 -1.08078
1.623 -0.0604895 1.00243 -1.07767
1.624 -0.0615656 1.00237 -1.07457
1.625 -0.0626386 1.0023 -1.07146
1.626 -0.0637086 1.00224 -1.06836
1.627 -0.0647754 1.00217 -1.06525
1.628 -0.0658391 1.0021 -1.06215
1.629 -0.0668996 1.00202 -1.05904
1.63 -0.0679571 1.00195 -1.05593
1.631 -0.0690115 1.00188 -1.05283
1.632 -0.0700628 1.0018 -1.04972
1.633 -0.071111 1.00173 -1.04662
1.634 -0.072156 1.00165 -1.04351
1.635 -0.073198 1.00157 -1.04041
1.636 -0.0742368 1.00149 -1.0373
1.637 -0.0752726 1.00141 -1.0342
1.638 -0.0763052 1.00132 -1.03109
1.639 -0.0773348 1.00124 -1.02799
1.64 -0.0783612 1.00116 -1.02488
1.641 -0.0793846 1.00107 -1.02178
1.642 -0.0804048 1.00098 -1.01867
1.643 -0.0814219 1.00089 -1.01557
1.644 -0.0824359 1.0008 -1.01246
1.645 -0.0834468 1.00071 -1.00936
1.646 -0.0844546 1.00062 -1.00625
1.647 -0.0854593 1.00052 -1.00315
1.648 -0.0864609 1.00043 -1.00004
1.649 -0.0874594 1.00033 -0.996937
1.65 -0.0884548 1.00024 -0.993831
1.651 -0.0894471 1.00014 -0.990726
1.652 -0.0904362 1.00004 -0.987621
1.653 -0.0914223 0.999935 -0.984516
1.654 -0.0924053 0.999833 -0.981411
1.655 -0.0933851 0.999729 -0.978306
1.656 -0.0943619 0.999624 -0.9752
1.657 -0.0953355 0.999518 -0.972095
1.658 -0.0963061 0.99941 -0.96899
1.659 -0.0972735 0.999302 -0.965885
1.66 -0.0982378 0.999192 -0.96278
1.661 -0.0991991 0.99908 -0.959675
1.662 -0.100157 0.998968 -0.956569
1.663 -0.101112 0.998854 -0.953464
1.664 -0.102064 0.998739 -0.950359
1.665 -0.103013 0.998623 -0.947254
1.666 -0.103959 0.998506 -0.944149
1.667 -0.104901 0.998387 -0.941044
1.668 -0.105841 0.998267 -0.937938
1.669 -0.106777 0.998146 -0.934833
1.67 -0.10771 0.998024 -0.931728
1.671 -0.108641 0.9979 -0.928623
1.672 -0.109568 0.997775 -0.925518
1.673 -0.110492 0.997649 -0.922413
1.674 -0.111412 0.997522 -0.919307
1.675 -0.11233 0.997393 -0.916202
1.676 -0.113245 0.997263 -0.913097
1.677 -0.114156 0.997132 -0.909992
1.678 -0.115065 0.997 -0.906887
1.679 -0.11597 0.996867 -0.903781
1.68 -0.116872 0.996732 -0.900676
1.681 -0.117772 0.996596 -0.897571
1.682 -0.118668 0.996459 -0.894466
1.683 -0.11956 0.99632 -0.891361
1.684 -0.12045 0.99618 -0.888256
1.685 -0.121337 0.996039 -0.88515
1.686 -0.122221 0.995897 -0.882045
1.687 -0.123101 0.995754 -0.87894
1.688 -0.123978 0.995609 -0.875835
1.689 -0.124853 0.995463 -0.87273
1.69 -0.125724 0.995316 -0.869625
1.691 -0.126592 0.995168 -0.866519
1.692 -0.127457 0.995018 -0.863414
1.693 -0.128319 0.994867 -0.860309
1.694 -0.129178 0.994715 -0.857204
1.695 -0.130033 0.994562 -0.854099
1.696 -0.130886 0.994407 -0.850994
1.697 -0.131735 0.994251 -0.847888
1.698 -0.132582 0.994094 -0.844783
1.699 -0.133425 0.993936 -0.841678
1.7 -0.134265 0.993776 -0.838573
1.701 -0.135102 0.993615 -0.835468
1.702 -0.135936 0.993453 -0.832363
1.703 -0.136767 0.99329 -0.829257
1.704 -0.137594 0.993125 -0.826152
1.705 -0.138419 0.99296 -0.823047
1.706 -0.13924 0.992793 -0.819942
1.707 -0.140059 0.992624 -0.816837
1.708 -0.140874 0.992455 -0.813732
1.709 -0.141686 0.992284 -0.810626
1.71 -0.142495 0.992112 -0.807521
1.711 -0.143301 0.991939 -0.804416
1.712 -0.144104 0.991765 -0.801311
1.713 -0.144904 0.991589 -0.798206
1.714 -0.145701 0.991412 -0.795101
1.715 -0.146494 0.991234 -0.791995
1.716 -0.147285 0.991054 -0.78889
1.717 -0.148072 0.990874 -0.785785
1.718 -0.148856 0.990692 -0.78268
1.719 -0.149637 0.990509 -0.779575
1.72 -0.150415 0.990324 -0.77647
1.721 -0.15119 0.990139 -0.773364
1.722 -0.151962 0.989952 -0.770259
1.723 -0.152731 0.989764 -0.767154
1.724 -0.153496 0.989575 -0.764049
1.725 -0.154259 0.989384 -0.760944
1.726 -0.155018 0.989192 -0.757839
1.727 -0.155775 0.988999 -0.754733
1.728 -0.156528 0.98881 -0.75236
1.729 -0.157282 0.988653 -0.755153
1.73 -0.158038 0.988495 -0.757946
1.731 -0.158797 0.988337 -0.760739
1.732 -0.15956 0.988178 -0.763532
1.733 -0.160324 0.988018 -0.766325
1.734 -0.161092 0.987857 -0.769118
1.735 -0.161863 0.987696 -0.77191
1.736 -0.162636 0.987533 -0.774703
1.737 -0.163412 0.987371 -0.777496
1.738 -0.164191 0.987207 -0.780289
1.739 -0.164973 0.987042 -0.783082
1.74 -0.165757 0.986877 -0.785875
1.741 -0.166544 0.986711 -0.788668
1.742 -0.167335 0.986545 -0.791461
1.743 -0.168127 0.986377 -0.794254
1.744 -0.168923 0.986209 -0.797047
1.745 -0.169721 0.98604 -0.79984
1.746 -0.170523 0.98587 -0.802633
1.747 -0.171327 0.9857 -0.805426
1.748 -0.172134 0.985529 -0.808219
1.749 -0.172943 0.985357 -0.811012
1.75 -0.173756 0.985184 -0.813805
1.751 -0.174571 0.985011 -0.816598
1.752 -0.175389 0.984836 -0.81939
1.753 -0.17621 0.984662 -0.822183
1.754 -0.177033 0.984486 -0.824976
1.755 -0.17786 0.984309 -0.827769
1.756 -0.178689 0.984132 -0.830562
1.757 -0.179521 0.983954 -0.833355
1.758 -0.180355 0.983775 -0.836148
1.759 -0.181193 0.983596 -0.838941
1.76 -0.182033 0.983416 -0.841734
1.761 -0.182876 0.983235 -0.844527
1.762 -0.183722 0.983053 -0.84732
1.763 -0.184571 0.982871 -0.850113
1.764 -0.185423 0.982687 -0.852906
1.765 -0.186277 0.982503 -0.855699
1.766 -0.187134 0.982319 -0.858492
1.767 -0.187994 0.982133 -0.861285
1.768 -0.188857 0.981947 -0.864078
1.769 -0.189722 0.98176 -0.86687
1.77 -0.19059 0.981572 -0.869663
1.771 -0.191461 0.981384 -0.872456
1.772 -0.192335 0.981195 -0.875249
1.773 -0.193212 0.981005 -0.878042
1.774 -0.194091 0.980814 -0.880835
1.775 -0.194973 0.980622 -0.883628
1.776 -0.195859 0.98043 -0.886421
1.777 -0.196746 0.980237 -0.889214
1.778 -0.197637 0.980043 -0.892007
1.779 -0.19853 0.979849 -0.8948
1.78 -0.199427 0.979654 -0.897593
1.781 -0.200326 0.979458 -0.900386
1.782 -0.201227 0.979261 -0.903179
1.783 -0.202132 0.979063 -0.905972
1.784 -0.203039 0.978865 -0.908765
1.785 -0.203949 0.978666 -0.911558
1.786 -0.204862 0.978466 -0.91435
1.787 -0.205778 0.978266 -0.917143
1.788 -0.206697 0.978064 -0.919936
1.789 -0.207618 0.977862 -0.922729
1.79 -0.208542 0.97766 -0.925522
1.791 -0.209469 0.977456 -0.928315
1.792 -0.210399 0.977252 -0.931108
1.793 -0.211331 0.977047 -0.933901
1.794 -0.212267 0.976841 -0.936694
1.795 -0.213205 0.976634 -0.939487
1.796 -0.214146 0.976427 -0.94228
1.797 -0.215089 0.976219 -0.945073
1.798 -0.216036 0.97601 -0.947866
1.799 -0.216985 0.975801 -0.950659
1.8 -0.217937 0.975591 -0.953452
1.801 -0.218892 0.975379 -0.956245
1.802 -0.219849 0.975168 -0.959038
1.803 -0.22081 0.974955 -0.96183
1.804 -0.221773 0.974742 -0.964623
1.805 -0.222739 0.974528 -0.967416
1.806 -0.223708 0.974313 -0.970209
1.807 -0.22468 0.974097 -0.973002
1.808 -0.225654 0.973881 -0.975795
1.809 -0.226631 0.973664 -0.978588
1.81 -0.227611 0.973446 -0.981381
1.811 -0.228594 0.973228 -0.984174
1.812 -0.229579 0.973008 -0.986967
1.813 -0.230568 0.972788 -0.98976
1.814 -0.231559 0.972567 -0.992553
1.815 -0.232553 0.972346 -0.995346
1.816 -0.23355 0.972123 -0.998139
1.817 -0.234549 0.9719 -1.00093
1.818 -0.235552 0.971677 -1.00372
1.819 -0.236557 0.971452 -1.00652
1.82 -0.237565 0.971227 -1.00931
1.821 -0.238575 0.971001 -1.0121
1.822 -0.239589 0.970774 -1.0149
1.823 -0.240605 0.970546 -1.01769
1.824 -0.241624 0.970318 -1.02048
1.825 -0.242646 0.970089 -1.02328
1.826 -0.243671 0.969859 -1.02607
1.827 -0.244698 0.969628 -1.02886
1.828 -0.245728 0.969397 -1.03165
1.829 -0.246762 0.969165 -1.03445
1.83 -0.247797 0.968932 -1.03724
1.831 -0.248836 0.968698 -1.04003
1.832 -0.249877 0.968464 -1.04283
1.833 -0.250922 0.968229 -1.04562
1.834 -0.251969 0.967993 -1.04841
1.835 -0.253018 0.967756 -1.0512
1.836 -0.254071 0.967519 -1.054
1.837 -0.255126 0.967281 -1.05679
1.838 -0.256185 0.967042 -1.05958
1.839 -0.257246 0.966802 -1.06238
1.84 -0.258309 0.966562 -1.06517
1.841 -0.259376 0.966321 -1.06796
1.842 -0.260445 0.966079 -1.07076
1.843 -0.261517 0.965836 -1.07355
1.844 -0.262592 0.965593 -1.07634
1.845 -0.26367 0.965349 -1.07913
1.846 -0.264751 0.965104 -1.08193
1.847 -0.265834 0.964858 -1.08472
1.848 -0.26692 0.964612 -1.08751
1.849 -0.268009 0.964365 -1.09031
1.85 -0.269101 0.964117 -1.0931
1.851 -0.270195 0.963868 -1.09589
1.852 -0.271293 0.963619 -1.09868
1.853 -0.272393 0.963369 -1.10148
1.854 -0.273495 0.963118 -1.10427
1.855 -0.274601 0.962866 -1.10706
1.856 -0.27571 0.962614 -1.10986
1.857 -0.276821 0.962361 -1.11265
1.858 -0.277935 0.962107 -1.11544
1.859 -0.279052 0.961852 -1.11824
1.86 -0.280171 0.961597 -1.12103
1.861 -0.281294 0.96134 -1.12382
1.862 -0.282419 0.961083 -1.12661
1.863 -0.283547 0.960826 -1.12941
1.864 -0.284678 0.960567 -1.1322
1.865 -0.285811 0.960308 -1.13499
1.866 -0.286948 0.960048 -1.13779
1.867 -0.288087 0.959788 -1.14058
1.868 -0.289229 0.959526 -1.14337
1.869 -0.290374 0.959264 -1.14616
1.87 -0.291521 0.959001 -1.14896
1.871 -0.292672 0.958737 -1.15175
1.872 -0.293825 0.958473 -1.15454
1.873 -0.294981 0.958208 -1.15734
1.874 -0.296139 0.957942 -1.16013
1.875 -0.297301 0.957675 -1.16292
1.876 -0.298465 0.957408 -1.16572
1.877 -0.299632 0.957139 -1.16851
1.878 -0.300802 0.95687 -1.1713
1.879 -0.301975 0.956601 -1.17409
1.88 -0.303151 0.95633 -1.17689
1.881 -0.304329 0.956059 -1.17968
1.882 -0.30551 0.955787 -1.18247
1.883 -0.306694 0.955514 -1.18527
1.884 -0.30788 0.955241 -1.18806
1.885 -0.30907 0.954965 -1.19058
1.886 -0.310259 0.954655 -1.18717
1.887 -0.311444 0.954345 -1.18376
1.888 -0.312626 0.954033 -1.18035
1.889 -0.313805 0.953719 -1.17694
1.89 -0.31498 0.953405 -1.17353
1.891 -0.316152 0.953089 -1.17012
1.892 -0.31732 0.952772 -1.16671
1.893 -0.318485 0.952454 -1.1633
1.894 -0.319647 0.952135 -1.15989
1.895 -0.320805 0.951815 -1.15648
1.896 -0.32196 0.951493 -1.15307
1.897 -0.323111 0.951171 -1.14966
1.898 -0.324259 0.950847 -1.14625
1.899 -0.325404 0.950521 -1.14284
1.9 -0.326545 0.950195 -1.13943
1.901 -0.327683 0.949868 -1.13602
1.902 -0.328817 0.949539 -1.13261
1.903 -0.329948 0.949209 -1.1292
1.904 -0.331075 0.948878 -1.12579
1.905 -0.332199 0.948546 -1.12238
1.906 -0.33332 0.948212 -1.11897
1.907 -0.334437 0.947877 -1.11556
1.908 -0.335551 0.947542 -1.11215
1.909 -0.336662 0.947205 -1.10874
1.91 -0.337769 0.946866 -1.10533
1.911 -0.338872 0.946527 -1.10192
1.912 -0.339973 0.946186 -1.09851
1.913 -0.341069 0.945844 -1.0951
1.914 -0.342163 0.945501 -1.09169
1.915 -0.343253 0.945157 -1.08829
1.916 -0.344339 0.944812 -1.08488
1.917 -0.345423 0.944465 -1.08147
1.918 -0.346502 0.944117 -1.07806
1.919 -0.347579 0.943769 -1.07465
1.92 -0.348652 0.943418 -1.07124
1.921 -0.349721 0.943067 -1.06783
1.922 -0.350787 0.942715 -1.06442
1.923 -0.35185 0.942361 -1.06101
1.924 -0.352909 0.942006 -1.0576
1.925 -0.353965 0.94165 -1.05419
1.926 -0.355018 0.941292 -1.05078
1.927 -0.356067 0.940934 -1.04737
1.928 -0.357112 0.940574 -1.04396
1.929 -0.358155 0.940213 -1.04055
1.93 -0.359193 0.939851 -1.03714
1.931 -0.360229 0.939488 -1.03373
1.932 -0.361261 0.939124 -1.03032
1.933 -0.36229 0.938758 -1.02691
1.934 -0.363315 0.938391 -1.0235
1.935 -0.364337 0.938023 -1.02009
1.936 -0.365355 0.937654 -1.01668
1.937 -0.36637 0.937284 -1.01327
1.938 -0.367381 0.936912 -1.00986
1.939 -0.36839 0.936539 -1.00645
1.94 -0.369394 0.936165 -1.00304
1.941 -0.370396 0.93579 -0.999633
1.942 -0.371394 0.935414 -0.996223
1.943 -0.372388 0.935036 -0.992813
1.944 -0.373379 0.934658 -0.989404
1.945 -0.374367 0.934278 -0.985994
1.946 -0.375351 0.933897 -0.982584
1.947 -0.376332 0.933514 -0.979174
1.948 -0.37731 0.933131 -0.975765
1.949 -0.378284 0.932746 -0.972355
1.95 -0.379254 0.93236 -0.968945
1.951 -0.380222 0.931973 -0.965536
1.952 -0.381185 0.931585 -0.962126
1.953 -0.382146 0.931195 -0.958716
1.954 -0.383103 0.930805 -0.955307
1.955 -0.384056 0.930413 -0.951897
1.956 -0.385007 0.93002 -0.948487
1.957 -0.385953 0.929626 -0.945077
1.958 -0.386897 0.92923 -0.941668
1.959 -0.387837 0.928834 -0.938258
1.96 -0.388773 0.928436 -0.934848
1.961 -0.389706 0.928037 -0.931439
1.962 -0.390636 0.927637 -0.928029
1.963 -0.391562 0.927235 -0.924619
1.964 -0.392485 0.926833 -0.921209
1.965 -0.393405 0.926429 -0.9178
1.966 -0.394321 0.926024 -0.91439
1.967 -0.395234 0.925618 -0.91098
1.968 -0.396143 0.925211 -0.907571
1.969 -0.397049 0.924802 -0.904161
1.97 -0.397951 0.924393 -0.900751
1.971 -0.39885 0.923982 -0.897342
1.972 -0.399746 0.92357 -0.893932
1.973 -0.400638 0.923156 -0.890522
1.974 -0.401527 0.922742 -0.887112
1.975 -0.402412 0.922326 -0.883703
1.976 -0.403294 0.92191 -0.880293
1.977 -0.404173 0.921492 -0.876883
1.978 -0.405048 0.921072 -0.873474
1.979 -0.40592 0.920652 -0.870064
1.98 -0.406788 0.92023 -0.866654
1.981 -0.407653 0.919808 -0.863245
1.982 -0.408515 0.919384 -0.859835
1.983 -0.409373 0.918958 -0.856425
1.984 -0.410228 0.918532 -0.853015
1.985 -0.411079 0.918105 -0.849606
1.986 -0.411927 0.917676 -0.846196
1.987 -0.412771 0.917246 -0.842786
1.988 -0.413612 0.916815 -0.839377
1.989 -0.41445 0.916382 -0.835967
1.99 -0.415284 0.915949 -0.832557
1.991 -0.416115 0.915514 -0.829147
1.992 -0.416943 0.915078 -0.825738
1.993 -0.417767 0.914641 -0.822328
1.994 -0.418587 0.914203 -0.818918
1.995 -0.419405 0.913764 -0.815509
1.996 -0.420218 0.913323 -0.812099
1.997 -0.421029 0.912881 -0.808689
1.998 -0.421836 0.912438 -0.80528
1.999 -0.422639 0.911994 -0.80187
2 -0.423439 0.911548 -0.79846
2.001 -0.424236 0.911102 -0.79505
2.002 -0.42503 0.910654 -0.791641
2.003 -0.425819 0.910205 -0.788231
2.004 -0.426606 0.909755 -0.784821
2.005 -0.427389 0.909304 -0.781412
2.006 -0.428169 0.908851 -0.778002
2.007 -0.428945 0.908397 -0.774592
2.008 -0.429718 0.907942 -0.771182
2.009 -0.430488 0.907486 -0.767773
2.01 -0.431254 0.907029 -0.764363
2.011 -0.432016 0.90657 -0.760953
2.012 -0.432775 0.906111 -0.757544
2.013 -0.433531 0.90565 -0.754134
2.014 -0.434284 0.905188 -0.750724
2.015 -0.435033 0.904724 -0.747315
2.016 -0.435778 0.90426 -0.743905
2.017 -0.436521 0.903794 -0.740495
2.018 -0.437259 0.903327 -0.737085
2.019 -0.437995 0.902859 -0.733676
2.02 -0.438727 0.90239 -0.730266
2.021 -0.439455 0.90192 -0.726856
2.022 -0.44018 0.901448 -0.723447
2.023 -0.440902 0.900975 -0.720037
2.024 -0.441621 0.900501 -0.716627
2.025 -0.442335 0.900026 -0.713217
2.026 -0.443047 0.89955 -0.709808
2.027 -0.443755 0.899072 -0.706398
2.028 -0.44446 0.898594 -0.702988
2.029 -0.445161 0.898114 -0.699579
2.03 -0.445859 0.897632 -0.696169
2.031 -0.446553 0.89715 -0.692759
2.032 -0.447244 0.896667 -0.68935
2.033 -0.447932 0.896182 -0.68594
2.034 -0.448616 0.895696 -0.68253
2.035 -0.449297 0.895209 -0.67912
2.036 -0.449975 0.894721 -0.675711
2.037 -0.450649 0.894231 -0.672301
2.038 -0.451319 0.893741 -0.668891
2.039 -0.451986 0.893249 -0.665482
2.04 -0.45265 0.892756 -0.662072
2.041 -0.45331 0.892261 -0.658662
2.042 -0.453967 0.891766 -0.655252
2.043 -0.454624 0.89131 -0.657548
2.044 -0.455283 0.890855 -0.660051
2.045 -0.455944 0.8904 -0.662555
2.046 -0.456608 0.889943 -0.665059
2.047 -0.457274 0.889487 -0.667562
2.048 -0.457943 0.889029 -0.670066
2.049 -0.458614 0.888571 -0.672569
2.05 -0.459288 0.888112 -0.675073
2.051 -0.459964 0.887652 -0.677576
2.052 -0.460643 0.887192 -0.68008
2.053 -0.461324 0.886731 -0.682584
2.054 -0.462008 0.88627 -0.685087
